Data,original,Y,mean_12w,std_12w,skew_12w,kurt_12w,autocorr_12w,mean_26w,std_26w,skew_26w,kurt_26w,autocorr_26w,mean_52w,std_52w,skew_52w,kurt_52w,autocorr_52w
2005-10-18,15.33,0,13.295000000000002,1.1535203036398372,1.1076824910171983,0.7894790844830494,0.6541344584280353,12.898076923076921,1.4383268591828187,0.2696068952979903,-0.7573554127186818,0.8201290536724306,13.050576923076923,1.3884233030587874,0.4240593040567858,-0.25949895953242363,0.6377325187953886
2005-10-25,14.53,0,13.526666666666669,1.0925727213853584,0.9938054125603135,-0.10270842933033085,0.6347682987311335,12.883461538461539,1.418864171956603,0.2567180876263037,-0.7145564271363352,0.818338746385592,13.014807692307691,1.3231283345706266,0.27501415102229604,-0.471155738139036,0.6041838082931842
2005-11-01,14.85,0,13.730833333333335,1.0918079945530528,0.6282650909772773,-0.9750739428495586,0.6871667805190712,12.895769230769229,1.4350140712257642,0.26633593397050903,-0.753325353450753,0.8183115611878558,12.989230769230769,1.2726348245595824,0.11920084766524212,-0.7551078022545646,0.6321535540315828
2005-11-08,13.08,0,13.694166666666666,1.1068173729075441,0.7009327569081965,-0.996241368026478,0.5818669188385652,12.825384615384618,1.3759309016641812,0.3327020606854902,-0.4428591432615609,0.7800752239057861,12.979038461538462,1.2696846290773482,0.14270405049709373,-0.7291842938118873,0.6206909879669213
2005-11-15,12.23,0,13.601666666666667,1.1828765657063411,0.6524102907951292,-1.105475899735888,0.6015690460056577,12.735384615384614,1.3331143409904533,0.48457472442182864,-0.07306806566603252,0.8034129839597625,12.960192307692308,1.2734567598294821,0.1833452414778083,-0.7452743139466456,0.6190518867428215
2005-11-22,10.6,0,13.347499999999998,1.4654699835641551,0.03684530941820412,-0.29464069892684963,0.6715199610349705,12.655,1.3974211963472458,0.4532546588862393,-0.2693843583012883,0.7913888695493301,12.920384615384613,1.3144013198268791,0.1434149626562285,-0.7934906003947955,0.6195158214475498
2005-11-29,11.89,0,13.260833333333332,1.5220647360103678,0.14457517613951765,-0.6750245714409725,0.6849464140250425,12.601153846153846,1.3989462517856739,0.5657936407528379,-0.18965691828768214,0.7886016951781042,12.894423076923077,1.3212789607066633,0.19253954766789103,-0.8210509210340109,0.6229226951169695
2005-12-06,11.52,0,13.188333333333333,1.586665075120238,0.16620199803915894,-0.953252963014231,0.709837322565491,12.56769230769231,1.4145170417987312,0.6050054041559082,-0.24828558938132084,0.7929354290735012,12.853076923076923,1.3301430535797538,0.25919009879240357,-0.8325053747274302,0.6316145901163098
2005-12-13,11.11,0,13.060833333333335,1.692665774523332,0.21039091536571372,-1.2663878033128273,0.7437869238389245,12.541538461538462,1.4356007587285928,0.5994785511355096,-0.33076475385226156,0.797186288665667,12.821923076923078,1.3518760217862393,0.2751059327093571,-0.8953608477237741,0.6445525838884681
2005-12-20,11.19,0,12.93,1.776626015795177,0.3207305695835959,-1.4798764702697573,0.7760050450081806,12.545769230769231,1.4312768371688118,0.6049748698383517,-0.31687472056385485,0.8014642126674437,12.815,1.3594181281191116,0.26786645291541183,-0.9111189769726802,0.6521216077514729
