Data,original,trend,seasonal,residual
2011-09-27,1123.29,1225.7172792793624,-28.076756290637803,-74.3505229887246
2011-10-04,1072.45,1226.5385483365662,-42.023681665188846,-112.06486667137733
2011-10-11,1141.32,1227.375548507972,-26.39981271098509,-59.655735796987074
2011-10-18,1170.14,1228.2375428745315,-13.19544842618814,-44.90209444834318
2011-10-25,1174.18,1229.134232523472,-17.48402486583073,-37.47020765764137
2011-11-01,1163.84,1230.0757784111563,-22.019360158254123,-44.21641825290226
2011-11-08,1218.83,1231.0723620525578,3.1859000139008558,-15.428262066458728
2011-11-15,1201.24,1232.133504689191,-24.861979749523357,-6.031524939667861
2011-11-22,1134.46,1233.2672740125513,-41.98035921364863,-56.826914798902635
2011-11-29,1141.26,1234.480066008474,-38.80654411415129,-54.413521894322685
2011-12-06,1201.42,1235.7768521123394,-14.439011718176129,-19.91784039416325
2011-12-13,1169.29,1237.161178501479,-15.31570037011824,-52.555478131360815
2011-12-20,1184.19,1238.635564666004,-7.523405141377154,-46.92215952462675
2011-12-27,1207.16,1240.2016673709438,-2.454130580937945,-30.587536790005743
2012-01-03,1218.12,1241.860229142914,2.565991665124573,-26.306220808038688
2012-01-10,1233.54,1243.6114634060887,11.541989490889222,-21.613452896977833
2012-01-17,1235.64,1245.455444477471,19.133467254506613,-28.948911731977432
2012-01-24,1255.9,1247.3916422905581,20.407122215522264,-11.898764506080397
2012-01-31,1254.7,1249.419095044348,20.589312265852186,-15.30840731020021
2012-02-07,1288.73,1251.537118564175,25.216860321959665,11.976021113865272
2012-02-14,1292.16,1253.7455912368803,34.13273979483449,4.281668968285203
2012-02-21,1303.21,1256.0449549275932,35.46199161870186,11.703053453705024
2012-02-28,1312.9,1258.4364279685456,26.861755019690392,27.60181701176407
2012-03-06,1285.11,1260.9218044301933,34.35202346241853,-10.163827892612062
2012-03-13,1335.32,1263.5023467036674,39.6379420849059,32.17971121142659
2012-03-20,1343.71,1266.1783419897147,42.17142954646593,35.36022846381934
2012-03-27,1350.33,1268.948815006219,49.8073468455207,31.573838148260165
2012-04-03,1351.48,1271.811852137196,55.3407586220349,24.327389240769207
2012-04-10,1298.79,1274.7645538431534,29.039105420311248,-5.01365926346466
2012-04-17,1329.58,1277.8027230724558,35.604403086994026,16.172873840549983
2012-04-24,1311.66,1280.9213122889403,38.054456922120536,-7.315769211060797
2012-05-01,1344.09,1284.1145235877896,49.51646095060529,10.459015461605077
2012-05-08,1303.33,1287.3762578888252,38.63209147732661,-22.678349366151906
2012-05-15,1271.78,1290.700056090569,24.338540252989304,-43.25859634355834
2012-05-22,1257.75,1294.0792644642722,11.353568707999965,-47.68283317227224
2012-05-29,1273.01,1297.5075510950303,20.373338740226576,-44.870889835256776
2012-06-05,1227.27,1300.9792064771502,-17.925871238184957,-55.783335238965265
2012-06-12,1263.09,1304.4891756463599,-4.27062988739033,-37.128545758969494
2012-06-19,1295.17,1308.0332496243923,6.705284460702899,-19.568534085095052
2012-06-26,1258.85,1311.6082143359472,-26.913822336893745,-25.84439199905364
2012-07-03,1310.64,1315.2120931320253,2.406218291477203,-6.978311423502419
2012-07-10,1279.37,1318.843914604861,-1.457976737818877,-38.01593786704234
2012-07-17,1299.95,1322.5039372564856,9.94146277483377,-32.49540003131938
